"point_id","x","y"
48657,173.924461,-41.274267
48658,173.924698,-41.27427
48659,173.92491,-41.274189
48660,173.925104,-41.274084
48661,173.925276,-41.273959
48662,173.925411,-41.273811
48663,173.925547,-41.273664
48664,173.925744,-41.273564
48665,173.925966,-41.273498
48666,173.926191,-41.273437
48667,173.926416,-41.273376
48668,173.926641,-41.273315
48669,173.926869,-41.273263
48670,173.927098,-41.273307
48671,173.927317,-41.273379
48672,173.927549,-41.273412
48673,173.927782,-41.273378
48674,173.928012,-41.273328
48675,173.928247,-41.273348
48676,173.928468,-41.273416
48677,173.928698,-41.273461
48678,173.928931,-41.273431
48679,173.929146,-41.273353
48680,173.929363,-41.273277
48681,173.929597,-41.273246
48682,173.929833,-41.27322
48683,173.930048,-41.273147
48684,173.930207,-41.273013
48685,173.930348,-41.272867
48686,173.93047,-41.272713
48687,173.930525,-41.272539
48688,173.930516,-41.272359
48689,173.930495,-41.272179
48690,173.930528,-41.272004
48691,173.930672,-41.271862
48692,173.93087,-41.271763
48693,173.931093,-41.271697
48694,173.931322,-41.271649
48695,173.93156,-41.271637
48696,173.931799,-41.271631
48697,173.932038,-41.271624
48698,173.932273,-41.271598
48699,173.932497,-41.271535
48700,173.93269,-41.27143
48701,173.932871,-41.271313
48702,173.933035,-41.271183
48703,173.933132,-41.271019
48704,173.933198,-41.270846
48705,173.933311,-41.270688
48706,173.933505,-41.270586
48707,173.933725,-41.270516
48708,173.933952,-41.27046
48709,173.934182,-41.27041
48710,173.934412,-41.270363
48711,173.934643,-41.270316
48712,173.934872,-41.270265
48713,173.935095,-41.2702
48714,173.935316,-41.270132
48715,173.935538,-41.270065
48716,173.935761,-41.270001
48717,173.935991,-41.269959
48718,173.93623,-41.269957
48719,173.936469,-41.269955
48720,173.936704,-41.269925
48721,173.936916,-41.269845
48722,173.937085,-41.269718
48723,173.937239,-41.269581
48724,173.937392,-41.269442
48725,173.937559,-41.269314
48726,173.93777,-41.269235
48727,173.938011,-41.269237
48728,173.938222,-41.269349
48729,173.938403,-41.26949
48730,173.938584,-41.269631
48731,173.938766,-41.269772
48732,173.938977,-41.269886
48733,173.939211,-41.269972
48734,173.939439,-41.270065
48735,173.93965,-41.27018
48736,173.939861,-41.270295
48737,173.940073,-41.270409
48738,173.940293,-41.270513
48739,173.940542,-41.27057
48740,173.940801,-41.27059
48741,173.94106,-41.270603
48742,173.941321,-41.270608
44567,173.939823,-40.76276
44568,173.939955,-40.762616
44569,173.940173,-40.762644
44570,173.940332,-40.762778
44571,173.940525,-40.762872
44572,173.940761,-40.762876
44573,173.940993,-40.762841
44574,173.94123,-40.762839
44575,173.941464,-40.762824
44576,173.941567,-40.762667
44577,173.941543,-40.76249
44578,173.941483,-40.762319
44579,173.941439,-40.762142
44580,173.941358,-40.761972
44581,173.941269,-40.761806
44582,173.941254,-40.761627
44583,173.941329,-40.761456
44584,173.941273,-40.761284
44585,173.941283,-40.761104
44586,173.941225,-40.760938
44587,173.941142,-40.760772
44588,173.941166,-40.760594
44589,173.941344,-40.760492
44590,173.941575,-40.760533
44591,173.941803,-40.760581
44592,173.942038,-40.760567
44593,173.942256,-40.760497
44594,173.942485,-40.760453
44595,173.942707,-40.760392
44596,173.942916,-40.76031
44597,173.943151,-40.760284
44598,173.943343,-40.760185
44599,173.943441,-40.760022
44600,173.943476,-40.759844
44601,173.943476,-40.759663
44602,173.943584,-40.759507
44603,173.943739,-40.759371
44604,173.943927,-40.759263
44605,173.944079,-40.75913
44606,173.944046,-40.758962
44607,173.94394,-40.758802
44608,173.943994,-40.758631
44609,173.944098,-40.758469
44610,173.94419,-40.758304
44611,173.944143,-40.758135
44612,173.943947,-40.758036
44613,173.943801,-40.757908
44614,173.943828,-40.757729
44615,173.943716,-40.757575
44616,173.943532,-40.757464
44617,173.943421,-40.757313
44618,173.943483,-40.757141
44619,173.943559,-40.756975
44620,173.943433,-40.756825
44621,173.94348,-40.756657
44622,173.943641,-40.756524
44623,173.943845,-40.756434
44624,173.943988,-40.756314
44625,173.943905,-40.756145
44626,173.943783,-40.75599
44627,173.943703,-40.755826
44628,173.943799,-40.755661
44629,173.943792,-40.755486
44630,173.943738,-40.755313
44631,173.943657,-40.755146
44632,173.94355,-40.754985
44633,173.943505,-40.754809
44634,173.943612,-40.754654
44635,173.9438,-40.754544
44636,173.943942,-40.754401
44637,173.943959,-40.754228
44638,173.943957,-40.754053
44639,173.944093,-40.753905
44640,173.944226,-40.753756
44641,173.94435,-40.753602
44642,173.944473,-40.753448
44643,173.944593,-40.753292
44644,173.944709,-40.753134
44645,173.944834,-40.752981
44646,173.944961,-40.752829
44647,173.94511,-40.752689
44648,173.94528,-40.752563
44649,173.94545,-40.752437
44650,173.945677,-40.752426
44651,173.945907,-40.752469
44652,173.946143,-40.752459
44653,173.946378,-40.75246
44654,173.946611,-40.752495
44655,173.946794,-40.75243
44656,173.946712,-40.752263
44657,173.946595,-40.752106
44658,173.946439,-40.75197
44659,173.946315,-40.751822
44660,173.946419,-40.751664
44661,173.946561,-40.75152
44662,173.946684,-40.751366
44663,173.946776,-40.7512
44664,173.946977,-40.75113
44665,173.947175,-40.751058
44666,173.947224,-40.750882
44667,173.947266,-40.750705
44668,173.947283,-40.750526
10884,174.142519,-41.129588
10885,174.14276,-41.129637
10886,174.142923,-41.12979
10887,174.143167,-41.129848
10888,174.143337,-41.129994
10889,174.143397,-41.130183
10890,174.143397,-41.130183
10891,174.143454,-41.130343
10892,174.143602,-41.130473
10893,174.143752,-41.130601
10894,174.143883,-41.130741
10895,174.144013,-41.130882
10896,174.144119,-41.131033
10897,174.144244,-41.131176
10898,174.144438,-41.131262
10899,174.144651,-41.131322
10900,174.144851,-41.131402
10901,174.145049,-41.131486
10902,174.145244,-41.131572
10903,174.145394,-41.131699
10904,174.145542,-41.131828
10905,174.14576,-41.131849
10906,174.145947,-41.13176
10907,174.146103,-41.131635
10908,174.146246,-41.131502
10909,174.146408,-41.131384
10910,174.146613,-41.131315
10911,174.14682,-41.131379
10912,174.147032,-41.131424
10913,174.147253,-41.131388
10914,174.147473,-41.131346
10915,174.14763,-41.131231
10916,174.14778,-41.131105
10917,174.147972,-41.131016
10918,174.148193,-41.131011
10919,174.148375,-41.131114
10920,174.148533,-41.131235
10921,174.148593,-41.131397
10922,174.148628,-41.131566
10923,174.148802,-41.131677
10924,174.148961,-41.131796
10925,174.149124,-41.131886
10926,174.149348,-41.131866
10927,174.149487,-41.131743
10928,174.14962,-41.131608
10929,174.149732,-41.131459
10930,174.149812,-41.131299
10931,174.149891,-41.131138
10932,174.14997,-41.130978
10933,174.150011,-41.130809
10934,174.150085,-41.130649
10935,174.150234,-41.13052
10936,174.150396,-41.1304
10937,174.150558,-41.13028
10938,174.150725,-41.130165
55854,173.834591,-40.985605
55855,173.834819,-40.985632
55856,173.835051,-40.985596
55857,173.835279,-40.985546
55858,173.835493,-40.985468
55859,173.835697,-40.985377
55860,173.835928,-40.985348
55861,173.836149,-40.98541
55862,173.836352,-40.985503
55863,173.836503,-40.985641
55864,173.836573,-40.985813
55865,173.836603,-40.98599
55866,173.836549,-40.986164
55867,173.836501,-40.986339
55868,173.836662,-40.986439
55869,173.836874,-40.986364
55870,173.837071,-40.986263
55871,173.837257,-40.986152
55872,173.83733,-40.985982
55873,173.837385,-40.985807
55874,173.83747,-40.98564
55875,173.837666,-40.985556
55907,173.843121,-40.986383
55908,173.843029,-40.986548
55941,173.844781,-40.990219
55942,173.845012,-40.990213
55943,173.845248,-40.990218
55944,173.845418,-40.990335
55945,173.845549,-40.990485
55946,173.845659,-40.990644
55947,173.845747,-40.990811
55948,173.845794,-40.990987
55949,173.845938,-40.991117
55950,173.846174,-40.991106
55951,173.846411,-40.991102
55952,173.846594,-40.991208
55953,173.846646,-40.991381
55954,173.846649,-40.991561
55955,173.846804,-40.991665
55956,173.847029,-40.991614
55957,173.847251,-40.991647
55958,173.847383,-40.991795
55959,173.847401,-40.991974
55960,173.847483,-40.992132
55961,173.847688,-40.99208
55962,173.847817,-40.991928
55963,173.847936,-40.991772
55964,173.848066,-40.991622
55965,173.848222,-40.991487
55966,173.848392,-40.991361
55967,173.848546,-40.991224
55968,173.848583,-40.99105
55969,173.848591,-40.99087
55970,173.848605,-40.990691
55971,173.848655,-40.990521
55972,173.848872,-40.990466
55973,173.849092,-40.990507
55974,173.849232,-40.990652
55975,173.849422,-40.990757
55976,173.849639,-40.990829
55977,173.849855,-40.990901
55978,173.849931,-40.991066
55979,173.850044,-40.991219
55980,173.850155,-40.991374
55981,173.850193,-40.991551
55982,173.850215,-40.991729
55983,173.850266,-40.991905
55984,173.850438,-40.99201
55985,173.850617,-40.99191
55986,173.850744,-40.991758
55987,173.850904,-40.991625
55988,173.851076,-40.991501
55989,173.851224,-40.991361
55990,173.851392,-40.991235
55991,173.851518,-40.991082
55992,173.851644,-40.99093
55993,173.851856,-40.990861
55994,173.852072,-40.990803
55995,173.852266,-40.990709
55996,173.852499,-40.990674
55997,173.852715,-40.990717
55998,173.852831,-40.990874
55999,173.853031,-40.990964
56000,173.853258,-40.991016
56001,173.853449,-40.991118
56002,173.853497,-40.991289
56003,173.853454,-40.991465
56004,173.85354,-40.991627
56005,173.853742,-40.991719
56006,173.853971,-40.991766
56007,173.854208,-40.991771
56008,173.854431,-40.99183
56009,173.854655,-40.991835
56010,173.854757,-40.991679
56011,173.854807,-40.991503
56012,173.854896,-40.991337
56013,173.85498,-40.99117
56014,173.855116,-40.991023
56015,173.855183,-40.990852
56016,173.855244,-40.990678
56017,173.855334,-40.990512
56018,173.855494,-40.990384
56019,173.85572,-40.990328
56020,173.855946,-40.990271
56021,173.856174,-40.990222
56022,173.856409,-40.990223
56023,173.856605,-40.990322
56024,173.856787,-40.990438
56025,173.856957,-40.990563
56026,173.857141,-40.990658
56027,173.857273,-40.990527
56028,173.857313,-40.990349
56029,173.857354,-40.990174
56030,173.857524,-40.990051
56031,173.85773,-40.989961
56032,173.85794,-40.989878
56033,173.858148,-40.989796
56034,173.858305,-40.989663
56035,173.858437,-40.989515
56036,173.858624,-40.989405
56037,173.858813,-40.989298
56038,173.858966,-40.989161
56039,173.85914,-40.989042
56040,173.859342,-40.988948
56041,173.859545,-40.988855
56042,173.859719,-40.988732
56043,173.859931,-40.988667
56044,173.860156,-40.988716
56045,173.860348,-40.988822
56046,173.860543,-40.988925
56047,173.860753,-40.988896
55831,173.830365,-40.984451
55832,173.830569,-40.984543
55833,173.830786,-40.984612
55834,173.831019,-40.984641
55835,173.83122,-40.984735
55836,173.831424,-40.984823
55837,173.831656,-40.984814
55838,173.831881,-40.984757
55839,173.832111,-40.984728
55840,173.83233,-40.98466
55841,173.832565,-40.984669
55842,173.832798,-40.984634
55843,173.833026,-40.984585
55844,173.833249,-40.984523
55845,173.833471,-40.984465
55846,173.833694,-40.984517
55847,173.833863,-40.984642
55848,173.834059,-40.98474
55849,173.834253,-40.984839
55850,173.834304,-40.98501
55851,173.834258,-40.985186
55852,173.834249,-40.985361
55853,173.834405,-40.985493
55876,173.837875,-40.985619
55877,173.837965,-40.985785
55878,173.838018,-40.98596
55879,173.838132,-40.986116
55880,173.838322,-40.986217
55881,173.838517,-40.986149
55882,173.838608,-40.985983
55883,173.838692,-40.985815
55884,173.838813,-40.985662
55885,173.839037,-40.985631
55886,173.839267,-40.985678
55887,173.839498,-40.985717
55888,173.83973,-40.985695
55889,173.839926,-40.985595
55890,173.84015,-40.985561
55891,173.840379,-40.985603
55892,173.840616,-40.985592
55893,173.840851,-40.985569
55894,173.840995,-40.985441
55895,173.841136,-40.985314
55896,173.841367,-40.985337
55897,173.841598,-40.985369
55898,173.841835,-40.985381
55899,173.842061,-40.985424
55900,173.84226,-40.985522
55901,173.842482,-40.985581
55902,173.842715,-40.985615
55903,173.842906,-40.985718
55904,173.843046,-40.985863
55905,173.843135,-40.986028
55906,173.843158,-40.986206
55909,173.842898,-40.986698
55910,173.842737,-40.986829
55911,173.842548,-40.986938
55912,173.842351,-40.987033
55913,173.842285,-40.987199
55914,173.842327,-40.987375
55915,173.842234,-40.987537
55916,173.842128,-40.987695
55917,173.842224,-40.987858
55918,173.842343,-40.988014
55919,173.842462,-40.988169
55920,173.842489,-40.988345
55921,173.842403,-40.988508
55922,173.842252,-40.988646
55923,173.842192,-40.988816
55924,173.842193,-40.988996
55925,173.842181,-40.989176
55926,173.842127,-40.989351
55927,173.842126,-40.989522
55928,173.842338,-40.989576
55929,173.842545,-40.989649
55930,173.842713,-40.989773
55931,173.842944,-40.989806
55932,173.84317,-40.989856
55933,173.843366,-40.989764
55934,173.843589,-40.98971
55935,173.843824,-40.989724
55936,173.844058,-40.989745
55937,173.844294,-40.989731
55938,173.844521,-40.989778
55939,173.844699,-40.989891
55940,173.844696,-40.990069
56048,173.860868,-40.988743
56049,173.860945,-40.988573
56050,173.861022,-40.988403
56051,173.8611,-40.988233
56052,173.861229,-40.988089
56053,173.861456,-40.988092
56054,173.861656,-40.988189
56055,173.861874,-40.98826
56056,173.862104,-40.988297
56057,173.862215,-40.988162
56058,173.862152,-40.987989
56098,173.867725,-40.98397
56099,173.867942,-40.983899
56100,173.868119,-40.983785
56101,173.868189,-40.983614
56102,173.868263,-40.983444
56103,173.868364,-40.983282
56104,173.868555,-40.983193
56105,173.86879,-40.983182
56106,173.869001,-40.983107
56107,173.869201,-40.98301
56108,173.869403,-40.982914
56109,173.869617,-40.98284
56110,173.86985,-40.982808
56111,173.870085,-40.982784
56112,173.870246,-40.982669
56113,173.870242,-40.98249
56114,173.87028,-40.982312
56115,173.870354,-40.982141
56116,173.870439,-40.981973
56117,173.870514,-40.981802
56118,173.870572,-40.981628
56119,173.870741,-40.981508
56120,173.870947,-40.981419
56121,173.871155,-40.981332
56122,173.871356,-40.981237
56123,173.871399,-40.981068
56124,173.871254,-40.980926
56125,173.871085,-40.9808
56126,173.870913,-40.980676
56127,173.870729,-40.980562
56128,173.870565,-40.980434
56129,173.870417,-40.980295
56130,173.87024,-40.980174
56131,173.870064,-40.980054
56132,173.869872,-40.97995
56133,173.869645,-40.979898
56134,173.869414,-40.979856
56135,173.869184,-40.979813
56136,173.868947,-40.979815
56137,173.868716,-40.979778
56138,173.868508,-40.979692
56139,173.868333,-40.979573
56140,173.868305,-40.979401
56141,173.868373,-40.979229
56142,173.868424,-40.979054
56143,173.868413,-40.978874
56144,173.868462,-40.9787
56145,173.86856,-40.978536
56146,173.868617,-40.978361
56147,173.868687,-40.978189
56148,173.868775,-40.978022
56149,173.868869,-40.977857
56150,173.868947,-40.977687
56151,173.869008,-40.977513
56152,173.869042,-40.977335
56153,173.869048,-40.977155
56154,173.86905,-40.976975
56155,173.869048,-40.976795
56156,173.869045,-40.976615
56157,173.869035,-40.976436
56158,173.869156,-40.976285
56159,173.869293,-40.976138
56160,173.869412,-40.975983
56161,173.869545,-40.975834
56162,173.869743,-40.975739
56196,173.875961,-40.97267
56197,173.876099,-40.972524
56198,173.876227,-40.972373
56199,173.876395,-40.972246
56200,173.87658,-40.972134
56201,173.876784,-40.972042
56202,173.877008,-40.971983
56203,173.877231,-40.971921
56204,173.87746,-40.971882
56205,173.877697,-40.971882
56206,173.877875,-40.971776
56207,173.877866,-40.971599
56208,173.877787,-40.971432
56209,173.87764,-40.971291
56210,173.877542,-40.971129
56211,173.877498,-40.970952
56212,173.87744,-40.970778
56213,173.877336,-40.970617
56214,173.877202,-40.970469
56215,173.877058,-40.970329
56216,173.876909,-40.970193
56217,173.876847,-40.970021
56218,173.876682,-40.969893
56219,173.876525,-40.969759
56220,173.876504,-40.969588
56221,173.8766,-40.969424
56222,173.876682,-40.969256
56223,173.876794,-40.969099
56224,173.876975,-40.968981
56225,173.877134,-40.968848
56226,173.877281,-40.968707
56227,173.877353,-40.968543
