"month_end","cost_group","activity","fault","place_ranking","movement_ranking","onf_desc","zone","cost","id"
2014-08-01,"PA","UNSEALED","SHAPE","P5","M5","Rural Roads","French Pass",37454.36,26238
2015-11-01,"PA","UNSEALED","SHAPE","P5","M5","Rural Roads","French Pass",2789.55,26239
2019-02-01,"PA","UNSEALED","SHAPE","P5","M5","Rural Roads","French Pass",2789.55,26240
2020-08-01,"PA","UNSEALED","SHAPE","P5","M5","Rural Roads","French Pass",2975.52,26241
2023-07-01,"PA","UNSEALED","CORRUG","P5","M5","Rural Roads","French Pass",8926.56,26242
2023-11-01,"PA","UNSEALED","CORRUG","P5","M5","Rural Roads","French Pass",8926.56,26243
2020-06-01,"TF","SIGNMAINT","REALIGN","P5","M5","Rural Roads","French Pass",200,26244
2021-01-01,"MS","FENCE","BROKEN","P5","M5","Rural Roads","French Pass",85,26245
2018-12-01,"PA","UNSEALED","AGGLOSS","P5","M5","Rural Roads","French Pass",2880,26246
2013-01-01,"TF","SIGNMAINT","REPLACE","P5","M5","Rural Roads","French Pass",100,26247
2019-03-01,"TF","SIGNMAINT","UPGRADE","P5","M5","Rural Roads","French Pass",4591.8,26248
2020-06-01,"TF","EDGEPOST","REALIGN","P5","M5","Rural Roads","French Pass",30,26249
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26250
2021-12-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",135,26251
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26252
2023-03-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",235,26253
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",108,26254
2022-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",144,26255
2020-08-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1.5,26256
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",3,26257
2021-12-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",90,26258
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",50,26259
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26260
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",108,26261
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26262
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",10.5,26263
2022-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",90,26264
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",50,26265
2022-04-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1531.5,26266
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26267
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",72,26268
2023-03-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",4.5,26269
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",6,26270
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26271
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26272
2020-06-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",3.4,26273
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",50,26274
2021-03-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26275
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26276
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26277
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",22.5,26278
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",6,26279
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",15,26280
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26281
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",18,26282
2023-03-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",7.5,26283
2020-07-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",45,26284
2020-07-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",120,26285
2021-02-01,"DR","SWSTRUCT","BLOCKED","P5","M5","Rural Roads","French Pass",100,26286
2023-08-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",13516,26287
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26288
2021-07-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26289
2022-07-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26290
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",4.5,26291
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26292
2020-12-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",60,26293
2021-12-01,"PA","UNSEALED","SCOUR","P5","M5","Rural Roads","French Pass",500,26294
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26295
2021-12-01,"PA","UNSEALED","SCOUR","P5","M5","Rural Roads","French Pass",500,26296
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26297
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",150,26298
2020-12-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",120,26299
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",15,26300
2020-07-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",22.5,26301
2022-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",135,26302
2020-07-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",120,26303
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26304
2020-12-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",22.5,26305
2020-07-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",300,26306
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",36,26307
2022-04-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",108,26308
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",200,26309
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26310
2021-12-01,"PA","UNSEALED","SCOUR","P5","M5","Rural Roads","French Pass",500,26311
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26312
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",36,26313
2021-07-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26314
2021-02-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26315
2021-02-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26316
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26317
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26318
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26319
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26320
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",3,26321
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",15,26322
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",13.5,26323
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",3,26324
2022-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",175,26325
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",9,26326
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",60,26327
2021-11-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",15,26328
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26329
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",50,26330
2022-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",2.5,26331
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26332
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",3,26333
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",200,26334
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26335
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26336
2022-04-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",288,26337
2023-03-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",3,26338
2021-12-01,"PA","UNSEALED","SCOUR","P5","M5","Rural Roads","French Pass",500,26339
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26340
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26341
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26342
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26343
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",3,26344
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",36,26345
2020-12-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",900,26346
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",4.5,26347
2021-11-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",15,26348
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26349
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",50,26350
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26351
2022-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",360,26352
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26353
2021-02-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26354
2022-04-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",180,26355
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",300,26356
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",18,26357
2022-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",108,26358
2020-12-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",1950,26359
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26360
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",324,26361
2023-03-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26362
2021-12-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26363
2023-03-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1.5,26364
2022-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",105,26365
2022-06-01,"EN","ENVCLEAN","LITTER","P5","M5","Rural Roads","French Pass",0.1,26366
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",36,26367
2023-03-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1.5,26368
2020-06-01,"TF","EDGEPOST","REALIGN","P5","M5","Rural Roads","French Pass",15,26369
2022-04-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26370
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26371
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",50,26372
2020-06-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1.5,26373
2021-12-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26374
2023-03-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",235,26375
2020-12-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",120,26376
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26377
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",200,26378
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26379
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26380
2021-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",2.5,26381
2020-12-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",15,26382
2020-06-01,"TF","SIGNMAINT","REALIGN","P5","M5","Rural Roads","French Pass",100,26383
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",50,26384
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26385
2017-12-01,"MS","BARRIER","UNKNOWN","P5","M5","Rural Roads","French Pass",1764.54,26386
2021-12-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",360,26387
2021-12-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",36,26388
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",250,26389
2021-03-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",90,26390
2022-04-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",108,26391
2021-03-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",135,26392
2022-01-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",216,26393
2022-10-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",108,26394
2021-12-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",90,26395
2023-06-01,"TF","SIGNMAINT","ILLEGIBLE","P5","M5","Rural Roads","French Pass",180,26396
2022-04-01,"PA","POTFILL","HOLES","P5","M5","Rural Roads","French Pass",180,26397
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26398
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26399
2021-01-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",50,26400
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26401
2020-07-01,"PA","POTFILL","UNSL-HOLES","P5","M5","Rural Roads","French Pass",45,26402
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26403
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26404
2023-03-01,"VG","VEGETATION","VEGCNTRL4","P5","M5","Rural Roads","French Pass",393.6,26405
2021-04-01,"VG","VEGETATION","VEGCNTRL4A","P5","M5","Rural Roads","French Pass",3405.4,26406
2022-05-01,"VG","VEGETATION","VEGCNTRL4","P5","M5","Rural Roads","French Pass",1021.62,26407
2021-03-01,"EN","ENVCLEAN","LITTER","P5","M5","Rural Roads","French Pass",5,26408
2020-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26409
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26410
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",4.5,26411
2020-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26412
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",10.5,26413
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26414
2020-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",150,26415
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26416
2017-12-01,"MS","BARRIER","UNKNOWN","P5","M5","Rural Roads","French Pass",2105.29,26417
2020-06-01,"TF","SRAILMAINT","CRASHDMG","P5","M5","Rural Roads","French Pass",750,26418
2022-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",70,26419
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",15,26420
2020-06-01,"TF","SIGNMAINT","REALIGN","P5","M5","Rural Roads","French Pass",100,26421
2023-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",2.5,26422
2023-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",35,26423
2021-02-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",7.5,26424
2023-06-01,"TF","SIGNMAINT","ILLEGIBLE","P5","M5","Rural Roads","French Pass",360,26425
2021-02-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",2.5,26426
2020-06-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1.5,26427
2020-06-01,"TF","EDGEPOST","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26428
2021-09-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",8460,26429
2021-01-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",120,26430
2021-07-01,"EN","ENVCLEAN","LITTER","P5","M5","Rural Roads","French Pass",0.2,26431
2021-02-01,"DR","SWSTRUCT","BLOCKED","P5","M5","Rural Roads","French Pass",100,26432
2021-03-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",2.5,26433
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",7500,26434
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26435
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",6,26436
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",22.5,26437
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",4.5,26438
2021-04-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",235,26439
2020-06-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",8.5,26440
2020-06-01,"TF","SRAILMAINT","CRASHDMG","P5","M5","Rural Roads","French Pass",900,26441
2020-09-01,"DR","SWCMAINT","INAD","P5","M5","Rural Roads","French Pass",600,26442
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",4.5,26443
2022-09-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",2.25,26444
2021-04-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",235,26445
2020-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",8400,26446
2012-03-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",1445.5,26447
2021-11-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",22.5,26448
2020-07-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",1.7,26449
2020-12-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",1500,26450
2021-12-01,"PA","UNSEALED","SCOUR","P5","M5","Rural Roads","French Pass",500,26451
2020-06-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",8.5,26452
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",50,26453
2023-02-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",1066.5,26454
2021-02-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",124,26455
2020-11-01,"DR","SWSTRUCT","CULBLOCK","P5","M5","Rural Roads","French Pass",120,26456
2021-07-01,"TF","CMPMAINT","NONFUNCT","P5","M5","Rural Roads","French Pass",20,26457
2021-12-01,"PA","UNSEALED","SCOUR","P5","M5","Rural Roads","French Pass",500,26458
2020-12-01,"DR","SWSTRUCT","CULREPAIR","P5","M5","Rural Roads","French Pass",15000,26459
2016-11-01,"EN","EMERGENCY","SLIP","P5","M5","Rural Roads","French Pass",50,26460
2021-12-01,"EN","ENVCLEAN","DETRITUS","P5","M5","Rural Roads","French Pass",2.5,26461
2023-03-01,"DR","SWCMAINT","BLOCKED","P5","M5","Rural Roads","French Pass",7.5,26462
