coded_id,road,intersection,severity,crash_date,movement,veh1,veh1_c,veh2,veh2_c,road_wet,road_curve,light,junction,lat,lng
95167,PARKHILL ROAD,0,N,2002-02-03,CC,V,101,,,W,S,O,N,-39.611736,176.942108
266336,PARKHILL ROAD,1,M,2007-05-12,JA,C,,C,108-301-375,D,C,B,T,-39.608627,176.939774
576040,PARKHILL ROAD,0,N,1990-10-26,EC,C,,,,D,S,D,N,-39.609013,176.940063
611111,PARKHILL ROAD,1,N,1991-10-20,JC,C,,C,,D,C,B,Y,-39.608627,176.939774
21844,PARKHILL ROAD,1,N,2000-02-13,MO,C,327-514,C,,D,C,T,M,-39.608627,176.939774
589839,PARKHILL ROAD,1,M,1991-02-22,BC,M,111-400,T,,D,C,B,Y,-39.608627,176.939774
1187298,PARKHILL ROAD,1,N,2018-08-18,DF,C,101-111-402,,,D,S,D,Y,-39.608879,176.93978
293332,PARKHILL ROAD,0,N,2007-08-21,GC,T,,4,371,D,S,B,D,-39.61018,176.940948
609950,PARKHILL ROAD,1,N,1991-08-17,DG,V,,,,D,S,D,Y,-39.608627,176.939774
545418,PARKHILL ROAD,1,N,1989-08-31,CA,C,,C,,W,S,B,Y,-39.608627,176.939774
739350,PARKHILL ROAD,0,N,1995-08-12,AC,C,159,C,,D,C,O,N,-39.609409,176.940353
22131,PARKHILL ROAD,0,N,2000-02-13,DJ,C,514-517,V,,D,C,T,M,-39.608627,176.939774
173783,PARKHILL ROAD,0,N,2004-07-15,CB,V,136-631,,,D,S,O,N,-39.61018,176.940948
469436,PARKHILL ROAD,1,M,1986-08-20,BC,C,103-111,C,,W,C,T,Y,-39.608627,176.939774
506582,PARKHILL ROAD,1,S,1988-03-26,JC,C,301,C,,D,C,D,Y,-39.608627,176.939774
611087,PARKHILL ROAD,1,N,1991-09-26,BC,C,,C,,D,C,T,Y,-39.608627,176.939774
622628,PARKHILL ROAD,1,M,1992-06-06,DG,C,111,,,W,C,D,Y,-39.608627,176.939774
907946,PARKHILL ROAD,0,N,2010-12-07,GE,C,386,C,141,D,S,O,D,-39.61042,176.941116
1179693,PARKHILL ROAD,0,S,2019-03-21,DF,M,111-131-402,,,D,C,D,N,-39.609135,176.940094
467611,PARKHILL ROAD,0,M,1986-02-28,CB,C,410,,,D,S,D,N,-39.61018,176.940948
574751,PARKHILL ROAD,1,N,1990-02-18,JC,C,,C,,D,C,T,Y,-39.608627,176.939774
715326,PARKHILL ROAD,0,M,1995-02-06,AD,T,197,S,524,D,S,B,N,-39.611736,176.942108
1103032,PARKHILL ROAD,0,N,2016-12-17,CC,C,137-195-407,,,D,S,B,N,-39.630993,176.959747
816413,PARKHILL ROAD,0,M,1998-03-23,GE,C,,C,141-371,D,S,B,D,-39.613605,176.943512
1016636,PARKHILL ROAD,0,N,2014-01-20,MC,C,,V,371,D,S,B,N,-39.614231,176.943985
1234952,PARKHILL ROAD,0,N,2020-04-30,AD,C,102-197-375,S,,D,S,D,N,-39.614185,176.943969
817622,PARKHILL ROAD,0,M,1998-09-06,CC,C,129-134,,,D,S,D,N,-39.615398,176.944855
980141,PARKHILL ROAD,0,M,2013-01-12,GD,C,331-359,V,,D,S,B,D,-39.619061,176.947601
1227723,PARKHILL ROAD,0,N,2019-12-30,CC,C,125,,,D,S,D,N,-39.623478,176.950966
784824,PARKHILL ROAD,0,M,1997-10-20,CA,M,650,,,W,S,B,N,-39.622238,176.949982
1068127,PARKHILL ROAD,0,N,2015-11-01,MO,C,371,C,,D,S,B,N,-39.625023,176.952332
1287959,PARKRIDGE LANE,0,S,2021-11-10,BA,C,102-125,T,102,D,S,O,N,-39.563535,176.807705
295471,PARSONS ROAD,0,N,2007-12-21,MO,4,103-110-371,,,D,S,D,D,-39.542824,176.884247
655425,PATTISON ROAD,0,M,1993-11-26,BC,M,352,C,,D,C,B,N,-40.060886,176.681
210878,PATTISON ROAD,1,N,2005-05-17,DH,4,135,,,W,S,T,T,-39.648533,176.840195
295580,PATTISON ROAD,0,N,2007-10-25,DJ,C,131,,,D,S,D,D,-39.648186,176.839828
1222523,PATTISON ROAD,1,N,2019-11-05,EA,C,129,U,,D,S,D,N,-39.648489,176.84018
308206,PATTISON ROAD,0,M,2008-06-04,MD,S,204,C,,D,S,B,D,-39.647636,176.839233
1266627,PATTISON ROAD,1,N,2020-12-07,DB,C,102-111-129-402,C,,D,S,D,T,-39.646804,176.838409
470480,PATTISON ROAD,0,M,1986-07-26,AA,C,371,C,,W,S,O,N,-39.647079,176.838638
1010977,PATUNAMU ROAD,0,S,2014-06-09,DJ,V,111-131-402,,,D,C,O,N,-38.943516,177.236649
1220682,PATUNAMU ROAD,0,N,2019-08-23,BF,U,132,T,,W,C,O,N,-38.950773,177.210297
1300670,PAUL STREET,1,M,2022-03-23,LB,C,102,C,102-303-375,D,S,O,X,-39.035103,177.418169
1293715,PAUL STREET,1,N,2021-07-29,FF,C,113-331,4,,D,C,B,R,-39.032765,177.418443
1293766,PAUL STREET,1,N,2021-07-30,HA,C,102-301,C,102,D,C,D,R,-39.033052,177.418369
1294633,PAUL STREET,0,N,2021-08-07,AA,K,381,C,,D,S,B,N,-39.033517,177.418416
1217592,PAUL STREET,1,N,2019-09-20,HA,C,301,C,,D,S,B,R,-39.033054,177.418381
1245879,PAUL STREET,1,N,2020-08-01,LB,U,102,C,102-303-375,D,S,B,X,-39.034106,177.418351
1290707,PAUL STREET,1,N,2021-07-02,LB,U,102,C,102-303,D,S,D,X,-39.034083,177.418353
1296903,PAUL STREET,1,N,2021-09-13,DB,C,102-124,,,D,S,B,X,-39.034052,177.418359
1307917,PAUL STREET,1,N,2021-12-30,KB,4,102,V,102-301,D,S,B,X,-39.034087,177.418353
1296849,PAUL STREET,1,M,2022-03-02,HA,C,102,C,102-301,D,S,O,X,-39.034096,177.41835
1295955,PAULSEN ROAD,0,N,2021-08-25,DE,C,102-132-400,K,,D,C,B,N,-40.07988,176.334218
816076,PAULSEN ROAD,0,M,1998-01-21,QC,V,301,,,W,S,O,N,-40.034489,176.345734
450950,PAULSEN ROAD,0,S,1985-10-06,CB,C,103-532,,,D,S,B,N,-40.051319,176.343964
739108,PEARY CRESCENT,0,N,1995-12-03,MD,C,,C,,D,C,B,D,-39.617683,176.774994
346902,PEARY CRESCENT,1,M,2009-04-01,DJ,C,103-132-433,,,D,C,D,T,-39.61792,176.775146
265723,PEARY CRESCENT,0,S,2007-02-17,DJ,M,101-420-514,,,D,C,D,N,-39.617245,176.777328
906437,PEARY CRESCENT,1,N,2010-06-11,DJ,C,103-111-517,,,D,C,D,T,-39.61792,176.775146
210510,PEARY CRESCENT,0,N,2005-04-16,DH,C,101-111,C,,D,C,D,N,-39.617176,176.77507
334286,PEARY CRESCENT,0,N,2008-11-14,DH,C,103-517,,,W,C,O,N,-39.617126,176.77713
906089,PEARY PLACE,0,N,2010-05-01,MO,C,103-514,C,691,D,S,D,D,-39.617325,176.778
187185,PEDDIE ST,0,S,2005-03-12,HA,S,204,C,830,D,S,B,D,-39.534996,176.855682
971558,PEDDIE ST,0,N,2012-11-12,MO,C,371,C,,D,S,O,N,-39.534092,176.85112
971616,PEDDIE ST,0,N,2012-11-18,CC,C,125,,,D,S,D,N,-39.534115,176.851227
100680,PEDDIE ST,0,N,2002-11-18,MO,C,308-371,C,,D,S,B,D,-39.534225,176.851791
1183342,PEDDIE STREET,1,N,2019-01-04,FA,C,102-331-514,C,102,D,C,D,X,-39.533888,176.850332
1058116,PEEL ST,1,N,2015-07-09,FB,C,181-387,C,,W,S,O,T,-39.993477,176.557327
371606,PEEL ST,1,N,2009-09-15,HA,T,,C,301,D,S,O,X,-39.993111,176.555084
702971,PEEL ST,1,N,1994-07-21,HA,C,,C,,D,S,B,X,-39.993111,176.555084
470548,PEEL ST,1,M,1986-10-25,HA,C,,C,301,W,S,O,X,-39.993111,176.555084
738432,PEEL ST,0,N,1995-10-23,DH,C,,,,D,C,B,N,-39.993042,176.554733
882088,PEEL ST,1,M,2010-01-21,HA,C,301-334,V,,D,S,O,X,-39.993111,176.555084
639061,PEEL ST,1,N,1992-01-31,HA,V,,C,,D,S,B,X,-39.993111,176.555084
1059709,PEEL ST,0,N,2015-09-07,EA,C,129-330-363,T,,D,S,B,N,-39.993294,176.556229
1171928,PEEL ST,1,N,2018-08-09,HA,C,102,V,357-375,D,S,B,X,-39.993103,176.555069
330366,PEEL ST,0,N,2008-04-26,DH,C,111-137,C,,W,C,O,N,-39.992905,176.55397
865473,PEEL ST,0,N,1999-01-15,DH,V,111-131,,,W,C,O,N,-39.992905,176.55397
1045450,PEEL ST,1,M,2015-12-20,GF,C,387,T,371-671,D,S,B,T,-39.993477,176.557327
1049525,PEEL ST,1,N,2015-04-02,FB,C,331-353,C,,D,S,B,T,-39.993477,176.557327
371607,PEEL ST,0,N,2009-09-17,MA,C,,C,402-423,W,S,O,N,-39.993439,176.557098
1094894,PEEL ST,1,N,2016-08-29,GF,T,179-671,V,387,D,S,O,T,-39.993477,176.557327
372631,PEEL ST,1,N,2009-11-12,GB,C,158-333-387,T,,D,S,B,T,-39.993477,176.557327
1127289,PEEL ST,1,N,2017-05-05,GF,T,671,C,333,D,S,B,T,-39.993477,176.557327
1201758,PEEL STREET,0,N,2019-05-08,DB,C,111-131-514,,,D,C,O,N,-39.992935,176.554062
1261262,PEEL STREET,1,N,2020-10-28,JA,4,102,C,102-375,D,S,O,X,-39.993078,176.55498
1052187,PEPPER ST,1,N,2015-04-14,JA,S,,4,309-375,,S,U,T,-39.639694,176.829117
290101,PEPPER ST,1,N,2007-05-06,CA,C,130,,,D,S,D,T,-39.639694,176.829117
642758,PEPPER ST,1,N,1992-11-14,DH,C,,,,D,S,D,T,-39.639694,176.829117
905461,PEPPER ST,1,N,2010-07-30,DJ,C,350-402,,,D,S,B,T,-39.638763,176.830612
100391,PEPPER ST,0,N,2002-10-29,GB,C,158-387,V,,D,S,B,D,-39.638676,176.83075
1016726,PEPPER ST,1,N,2014-01-21,DJ,C,111-131,,,D,C,T,T,-39.640911,176.827225
38328,PEPPER ST,1,S,2001-12-15,DG,M,101-110-614,,,D,S,O,T,-39.640911,176.827225
292673,PEPPER ST,1,N,2007-08-04,DG,C,334-358,,,W,S,O,T,-39.639305,176.829742
906396,PEPPER ST,1,N,2010-09-07,JA,4,,C,301-375,W,S,O,T,-39.639305,176.829742
640394,PEPPER ST,0,N,1992-06-17,LB,M,,C,,D,S,B,D,-39.639389,176.829605
997171,PEPPER ST,1,N,2013-06-07,CC,C,125,,,D,S,D,T,-39.639305,176.829742
330099,PEPPER ST,1,N,2008-04-10,FB,C,331,S,,D,S,B,T,-39.637283,176.832626
833782,PEPPER ST,1,N,1998-03-02,BB,C,124,M,,D,S,B,T,-39.637283,176.832626
1198076,PEPPER STREET,1,N,2019-04-01,HA,C,102,4,102-301-377-402,W,S,D,T,-39.640915,176.827223
1258580,PEPPER STREET,1,N,2020-10-11,CC,C,125,C,,D,S,D,T,-39.639391,176.829605
1224021,PERCIVAL ROAD,0,N,2019-11-19,MC,C,102,C,102-375,D,S,B,N,-39.610538,176.839457
1120472,PERCIVAL ROAD,0,N,2017-03-07,CC,4,501,,,D,S,O,N,-39.612526,176.836349
970135,PERCIVAL ROAD,0,N,2012-08-11,FD,C,331-350,V,,D,S,B,N,-39.610104,176.840118
1122892,PERCIVAL ROAD,0,N,2017-03-25,EA,C,129,C,,D,S,B,N,-39.611774,176.837509
371997,PERCY BEAR TERRACE,0,N,2009-06-09,MO,C,386-517,,,D,C,T,D,-39.515034,176.893265
1083471,PERCY SPILLER AVENUE,1,N,2016-04-04,DJ,C,118-131,,,W,S,D,T,-39.517548,176.906372
60241,PERCY SPILLER AVENUE,0,N,2001-06-30,EC,M,103-137,,,D,C,B,N,-39.518887,176.906738
1227686,PERCY SPILLER AVENUE,0,N,2019-12-29,DE,C,102-111-131-357,,,D,C,B,N,-39.519348,176.907346
1000641,PERCY SPILLER AVENUE,1,N,2013-11-25,EA,V,386,C,443,D,S,T,T,-39.518791,176.906631
210461,PERCY SPILLER AVENUE,1,N,2005-03-18,EA,C,111-386,C,,D,C,B,T,-39.518791,176.906631
1047075,PERCY SPILLER AVENUE,1,N,2015-03-06,CB,M,204-400,,,D,S,B,T,-39.518791,176.906631
940611,PERCY SPILLER AVENUE,1,N,2011-10-17,DH,C,111-131,,,D,C,D,T,-39.518791,176.906631
