"segment_id","leg_name","start_pc","end_pc"
2243,"Bike","0.92334","0.92354"
2242,"Bike","0.92354","0.92374"
2241,"Bike","0.92374","0.92395"
2240,"Bike","0.92395","0.92416"
2239,"Bike","0.92416","0.92436"
2238,"Bike","0.92436","0.92457"
2237,"Bike","0.92457","0.92478"
2236,"Bike","0.92478","0.92501"
2235,"Bike","0.92501","0.92523"
2234,"Bike","0.92523","0.92545"
2233,"Bike","0.92545","0.92569"
2232,"Bike","0.92569","0.92592"
2231,"Bike","0.92592","0.92616"
2230,"Bike","0.92616","0.92639"
2229,"Bike","0.92639","0.92662"
2228,"Bike","0.92662","0.92684"
2227,"Bike","0.92684","0.92704"
2226,"Bike","0.92704","0.92724"
2225,"Bike","0.92724","0.92744"
2224,"Bike","0.92744","0.92765"
2223,"Bike","0.92765","0.92786"
2222,"Bike","0.92786","0.92806"
2221,"Bike","0.92806","0.92827"
2220,"Bike","0.92827","0.92849"
2219,"Bike","0.92849","0.92873"
2218,"Bike","0.92873","0.92895"
2217,"Bike","0.92895","0.92920"
2216,"Bike","0.92920","0.92943"
2215,"Bike","0.92943","0.92968"
2214,"Bike","0.92968","0.92991"
2213,"Bike","0.92991","0.93014"
2212,"Bike","0.93014","0.93037"
2211,"Bike","0.93037","0.93061"
2210,"Bike","0.93061","0.93081"
2209,"Bike","0.93081","0.93104"
2208,"Bike","0.93104","0.93127"
2207,"Bike","0.93127","0.93148"
2206,"Bike","0.93148","0.93170"
2205,"Bike","0.93170","0.93194"
2204,"Bike","0.93194","0.93216"
2203,"Bike","0.93216","0.93241"
2202,"Bike","0.93241","0.93266"
2201,"Bike","0.93266","0.93290"
2200,"Bike","0.93290","0.93314"
2199,"Bike","0.93314","0.93340"
2198,"Bike","0.93340","0.93364"
2197,"Bike","0.93364","0.93387"
2196,"Bike","0.93387","0.93408"
2195,"Bike","0.93408","0.93430"
2194,"Bike","0.93430","0.93449"
2193,"Bike","0.93449","0.93470"
2192,"Bike","0.93470","0.93490"
2191,"Bike","0.93490","0.93510"
2190,"Bike","0.93510","0.93530"
2189,"Bike","0.93530","0.93550"
2188,"Bike","0.93550","0.93569"
2187,"Bike","0.93569","0.93588"
2186,"Bike","0.93588","0.93608"
2185,"Bike","0.93608","0.93627"
2184,"Bike","0.93627","0.93645"
2183,"Bike","0.93645","0.93668"
2182,"Bike","0.93668","0.93688"
2181,"Bike","0.93688","0.93712"
2180,"Bike","0.93712","0.93734"
2179,"Bike","0.93734","0.93760"
2178,"Bike","0.93760","0.93785"
2177,"Bike","0.93785","0.93813"
2176,"Bike","0.93813","0.93839"
2175,"Bike","0.93839","0.93854"
2174,"Bike","0.93854","0.93877"
2173,"Bike","0.93877","0.93894"
2172,"Bike","0.93894","0.93917"
2171,"Bike","0.93917","0.93940"
2170,"Bike","0.93940","0.93964"
2169,"Bike","0.93964","0.93987"
2168,"Bike","0.93987","0.94010"
2167,"Bike","0.94010","0.94027"
2166,"Bike","0.94027","0.94051"
2165,"Bike","0.94051","0.94072"
2164,"Bike","0.94072","0.94089"
2163,"Bike","0.94089","0.94109"
2162,"Bike","0.94109","0.94130"
2161,"Bike","0.94130","0.94156"
2160,"Bike","0.94156","0.94182"
2159,"Bike","0.94182","0.94209"
2158,"Bike","0.94209","0.94234"
2157,"Bike","0.94234","0.94262"
2156,"Bike","0.94262","0.94292"
2155,"Bike","0.94292","0.94320"
2154,"Bike","0.94320","0.94344"
2153,"Bike","0.94344","0.94360"
2152,"Bike","0.94360","0.94379"
2151,"Bike","0.94379","0.94397"
2150,"Bike","0.94397","0.94416"
2149,"Bike","0.94416","0.94436"
2148,"Bike","0.94436","0.94454"
2147,"Bike","0.94454","0.94476"
2146,"Bike","0.94476","0.94492"
2145,"Bike","0.94492","0.94512"
2144,"Bike","0.94512","0.94530"
2143,"Bike","0.94530","0.94550"
2142,"Bike","0.94550","0.94571"
2141,"Bike","0.94571","0.94591"
2140,"Bike","0.94591","0.94609"
2139,"Bike","0.94609","0.94630"
2138,"Bike","0.94630","0.94651"
2137,"Bike","0.94651","0.94672"
2136,"Bike","0.94672","0.94692"
2135,"Bike","0.94692","0.94714"
2134,"Bike","0.94714","0.94736"
2133,"Bike","0.94736","0.94756"
2132,"Bike","0.94756","0.94778"
2131,"Bike","0.94778","0.94800"
2130,"Bike","0.94800","0.94821"
2129,"Bike","0.94821","0.94846"
2128,"Bike","0.94846","0.94867"
2127,"Bike","0.94867","0.94890"
2126,"Bike","0.94890","0.94911"
2125,"Bike","0.94911","0.94934"
2124,"Bike","0.94934","0.94961"
2123,"Bike","0.94961","0.94983"
2122,"Bike","0.94983","0.95006"
2121,"Bike","0.95006","0.95030"
2120,"Bike","0.95030","0.95056"
2119,"Bike","0.95056","0.95079"
2118,"Bike","0.95079","0.95105"
2117,"Bike","0.95105","0.95128"
2116,"Bike","0.95128","0.95152"
2115,"Bike","0.95152","0.95176"
2114,"Bike","0.95176","0.95200"
2113,"Bike","0.95200","0.95222"
2112,"Bike","0.95222","0.95245"
2111,"Bike","0.95245","0.95267"
2110,"Bike","0.95267","0.95288"
2109,"Bike","0.95288","0.95306"
2108,"Bike","0.95306","0.95321"
2107,"Bike","0.95321","0.95332"
2106,"Bike","0.95332","0.95344"
2105,"Bike","0.95344","0.95359"
2104,"Bike","0.95359","0.95379"
2103,"Bike","0.95379","0.95401"
2102,"Bike","0.95401","0.95423"
2101,"Bike","0.95423","0.95446"
2100,"Bike","0.95446","0.95468"
2099,"Bike","0.95468","0.95492"
2098,"Bike","0.95492","0.95513"
2097,"Bike","0.95513","0.95535"
2096,"Bike","0.95535","0.95557"
2095,"Bike","0.95557","0.95581"
2094,"Bike","0.95581","0.95603"
2093,"Bike","0.95603","0.95623"
2092,"Bike","0.95623","0.95646"
2091,"Bike","0.95646","0.95668"
2090,"Bike","0.95668","0.95692"
2089,"Bike","0.95692","0.95717"
2088,"Bike","0.95717","0.95740"
2087,"Bike","0.95740","0.95763"
2086,"Bike","0.95763","0.95789"
2085,"Bike","0.95789","0.95810"
2084,"Bike","0.95810","0.95834"
2083,"Bike","0.95834","0.95855"
2082,"Bike","0.95855","0.95873"
2081,"Bike","0.95873","0.95893"
2080,"Bike","0.95893","0.95915"
2079,"Bike","0.95915","0.95935"
2078,"Bike","0.95935","0.95959"
2077,"Bike","0.95959","0.95982"
2076,"Bike","0.95982","0.96008"
2075,"Bike","0.96008","0.96030"
2074,"Bike","0.96030","0.96055"
2073,"Bike","0.96055","0.96077"
2072,"Bike","0.96077","0.96097"
2071,"Bike","0.96097","0.96123"
2070,"Bike","0.96123","0.96152"
2069,"Bike","0.96152","0.96174"
2068,"Bike","0.96174","0.96197"
2067,"Bike","0.96197","0.96221"
2066,"Bike","0.96221","0.96240"
2065,"Bike","0.96240","0.96257"
2064,"Bike","0.96257","0.96276"
2063,"Bike","0.96276","0.96297"
2062,"Bike","0.96297","0.96317"
2061,"Bike","0.96317","0.96342"
2060,"Bike","0.96342","0.96364"
2059,"Bike","0.96364","0.96388"
2058,"Bike","0.96388","0.96411"
2057,"Bike","0.96411","0.96435"
2056,"Bike","0.96435","0.96456"
2055,"Bike","0.96456","0.96477"
2054,"Bike","0.96477","0.96501"
2053,"Bike","0.96501","0.96523"
2052,"Bike","0.96523","0.96548"
2051,"Bike","0.96548","0.96568"
2050,"Bike","0.96568","0.96589"
2049,"Bike","0.96589","0.96610"
2048,"Bike","0.96610","0.96629"
2047,"Bike","0.96629","0.96650"
2046,"Bike","0.96650","0.96674"
2045,"Bike","0.96674","0.96695"
2044,"Bike","0.96695","0.96716"
2043,"Bike","0.96716","0.96739"
2042,"Bike","0.96739","0.96760"
2041,"Bike","0.96760","0.96783"
2040,"Bike","0.96783","0.96807"
2039,"Bike","0.96807","0.96830"
2038,"Bike","0.96830","0.96855"
2037,"Bike","0.96855","0.96877"
2036,"Bike","0.96877","0.96901"
2035,"Bike","0.96901","0.96922"
2034,"Bike","0.96922","0.96942"
2033,"Bike","0.96942","0.96965"
2032,"Bike","0.96965","0.96986"
2031,"Bike","0.96986","0.97007"
2030,"Bike","0.97007","0.97028"
2029,"Bike","0.97028","0.97049"
2028,"Bike","0.97049","0.97072"
2027,"Bike","0.97072","0.97093"
2026,"Bike","0.97093","0.97113"
2025,"Bike","0.97113","0.97136"
2024,"Bike","0.97136","0.97157"
2023,"Bike","0.97157","0.97180"
2022,"Bike","0.97180","0.97204"
2021,"Bike","0.97204","0.97227"
2020,"Bike","0.97227","0.97250"
2019,"Bike","0.97250","0.97270"
2018,"Bike","0.97270","0.97291"
2017,"Bike","0.97291","0.97309"
2016,"Bike","0.97309","0.97329"
2015,"Bike","0.97329","0.97346"
2014,"Bike","0.97346","0.97365"
2013,"Bike","0.97365","0.97385"
2012,"Bike","0.97385","0.97405"
2011,"Bike","0.97405","0.97426"
2010,"Bike","0.97426","0.97447"
2009,"Bike","0.97447","0.97472"
2008,"Bike","0.97472","0.97495"
2007,"Bike","0.97495","0.97518"
2006,"Bike","0.97518","0.97538"
2005,"Bike","0.97538","0.97562"
2004,"Bike","0.97562","0.97583"
2003,"Bike","0.97583","0.97606"
2002,"Bike","0.97606","0.97630"
2001,"Bike","0.97630","0.97649"
2000,"Bike","0.97649","0.97675"
1999,"Bike","0.97675","0.97698"
1998,"Bike","0.97698","0.97723"
1997,"Bike","0.97723","0.97746"
1996,"Bike","0.97746","0.97770"
1995,"Bike","0.97770","0.97799"
1994,"Bike","0.97799","0.97825"
1993,"Bike","0.97825","0.97854"
1992,"Bike","0.97854","0.97878"
1991,"Bike","0.97878","0.97903"
1990,"Bike","0.97903","0.97922"
1989,"Bike","0.97922","0.97948"
1988,"Bike","0.97948","0.97973"
1987,"Bike","0.97973","0.98004"
1986,"Bike","0.98004","0.98031"
1985,"Bike","0.98031","0.98052"
1984,"Bike","0.98052","0.98071"
1983,"Bike","0.98071","0.98097"
1982,"Bike","0.98097","0.98117"
1981,"Bike","0.98117","0.98144"
1980,"Bike","0.98144","0.98159"
1979,"Bike","0.98159","0.98172"
1978,"Bike","0.98172","0.98183"
1977,"Bike","0.98183","0.98203"
1976,"Bike","0.98203","0.98222"
1975,"Bike","0.98222","0.98246"
1974,"Bike","0.98246","0.98272"
1973,"Bike","0.98272","0.98291"
1972,"Bike","0.98291","0.98317"
1971,"Bike","0.98317","0.98341"
1970,"Bike","0.98341","0.98362"
1969,"Bike","0.98362","0.98379"
1968,"Bike","0.98379","0.98403"
1967,"Bike","0.98403","0.98425"
1966,"Bike","0.98425","0.98452"
1965,"Bike","0.98452","0.98472"
1964,"Bike","0.98472","0.98493"
1963,"Bike","0.98493","0.98511"
1962,"Bike","0.98511","0.98529"
1961,"Bike","0.98529","0.98550"
1960,"Bike","0.98550","0.98574"
1959,"Bike","0.98574","0.98599"
1958,"Bike","0.98599","0.98620"
1957,"Bike","0.98620","0.98644"
1956,"Bike","0.98644","0.98664"
1955,"Bike","0.98664","0.98687"
1954,"Bike","0.98687","0.98707"
1953,"Bike","0.98707","0.98727"
1952,"Bike","0.98727","0.98748"
1951,"Bike","0.98748","0.98770"
1950,"Bike","0.98770","0.98790"
1949,"Bike","0.98790","0.98811"
1948,"Bike","0.98811","0.98831"
1947,"Bike","0.98831","0.98853"
1946,"Bike","0.98853","0.98876"
1945,"Bike","0.98876","0.98898"
1944,"Bike","0.98898","0.98920"
1943,"Bike","0.98920","0.98944"
1942,"Bike","0.98944","0.98966"
1941,"Bike","0.98966","0.98989"
1940,"Bike","0.98989","0.99011"
1939,"Bike","0.99011","0.99033"
1938,"Bike","0.99033","0.99056"
1937,"Bike","0.99056","0.99078"
1936,"Bike","0.99078","0.99101"
1935,"Bike","0.99101","0.99124"
1934,"Bike","0.99124","0.99146"
1933,"Bike","0.99146","0.99168"
1932,"Bike","0.99168","0.99192"
1931,"Bike","0.99192","0.99215"
1930,"Bike","0.99215","0.99238"
1929,"Bike","0.99238","0.99261"
1928,"Bike","0.99261","0.99284"
1927,"Bike","0.99284","0.99306"
1926,"Bike","0.99306","0.99328"
1925,"Bike","0.99328","0.99352"
1924,"Bike","0.99352","0.99374"
1923,"Bike","0.99374","0.99396"
1922,"Bike","0.99396","0.99420"
1921,"Bike","0.99420","0.99443"
1920,"Bike","0.99443","0.99467"
1919,"Bike","0.99467","0.99489"
1918,"Bike","0.99489","0.99512"
1917,"Bike","0.99512","0.99533"
1916,"Bike","0.99533","0.99555"
1915,"Bike","0.99555","0.99576"
1914,"Bike","0.99576","0.99599"
1913,"Bike","0.99599","0.99620"
1912,"Bike","0.99620","0.99642"
1911,"Bike","0.99642","0.99664"
1910,"Bike","0.99664","0.99686"
1909,"Bike","0.99686","0.99708"
1908,"Bike","0.99708","0.99730"
1907,"Bike","0.99730","0.99751"
1906,"Bike","0.99751","0.99774"
1905,"Bike","0.99774","0.99797"
1904,"Bike","0.99797","0.99819"
1903,"Bike","0.99819","0.99842"
1902,"Bike","0.99842","0.99865"
1901,"Bike","0.99865","0.99887"
1900,"Bike","0.99887","0.99909"
1899,"Bike","0.99909","0.99933"
1898,"Bike","0.99933","0.99955"
1897,"Bike","0.99955","0.99977"
1896,"Bike","0.99977","1.00000"
6177,"T2","0.00000","0.12040"
6176,"T2","0.12040","0.18729"
6175,"T2","0.18729","0.25418"
6174,"T2","0.25418","0.32107"
6173,"T2","0.32107","0.38796"
6172,"T2","0.38796","0.45485"
6171,"T2","0.45485","0.52174"
6170,"T2","0.52174","0.58863"
6169,"T2","0.58863","0.65552"
6168,"T2","0.65552","0.72241"
6167,"T2","0.72241","0.78930"
6166,"T2","0.78930","0.85619"
6178,"T2","0.85619","0.92308"
6179,"T2","0.92308","1.00000"
5942,"Run","0.00000","0.00098"
5943,"Run","0.00098","0.00200"
5944,"Run","0.00200","0.00297"
5945,"Run","0.00297","0.00395"
5946,"Run","0.00395","0.00501"
5947,"Run","0.00501","0.00603"
5948,"Run","0.00603","0.00700"
5949,"Run","0.00700","0.00798"
5950,"Run","0.00798","0.00891"
5951,"Run","0.00891","0.00984"
5952,"Run","0.00984","0.01077"
5953,"Run","0.01077","0.01215"
5954,"Run","0.01215","0.01303"
5955,"Run","0.01303","0.01388"
5956,"Run","0.01388","0.01476"
5957,"Run","0.01476","0.01565"
5958,"Run","0.01565","0.01654"
5959,"Run","0.01654","0.01738"
5960,"Run","0.01738","0.01831"
5961,"Run","0.01831","0.01915"
5962,"Run","0.01915","0.02004"
5963,"Run","0.02004","0.02097"
5964,"Run","0.02097","0.02186"
5965,"Run","0.02186","0.02274"
5966,"Run","0.02274","0.02363"
5967,"Run","0.02363","0.02452"
5968,"Run","0.02452","0.02540"
5969,"Run","0.02540","0.02629"
5970,"Run","0.02629","0.02718"
5971,"Run","0.02718","0.02806"
5972,"Run","0.02806","0.02895"
5973,"Run","0.02895","0.02984"
5974,"Run","0.02984","0.03072"
5975,"Run","0.03072","0.03165"
5976,"Run","0.03165","0.03254"
5977,"Run","0.03254","0.03343"
5978,"Run","0.03343","0.03436"
5979,"Run","0.03436","0.03525"
5980,"Run","0.03525","0.03613"
5981,"Run","0.03613","0.03706"
5982,"Run","0.03706","0.03799"
5983,"Run","0.03799","0.03906"
5984,"Run","0.03906","0.04012"
5985,"Run","0.04012","0.04119"
5986,"Run","0.04119","0.04225"
5987,"Run","0.04225","0.04336"
5988,"Run","0.04336","0.04442"
5989,"Run","0.04442","0.04544"
5990,"Run","0.04544","0.04646"
5991,"Run","0.04646","0.04744"
5992,"Run","0.04744","0.04846"
5993,"Run","0.04846","0.04939"
5994,"Run","0.04939","0.05027"
5995,"Run","0.05027","0.05121"
5996,"Run","0.05121","0.05209"
5997,"Run","0.05209","0.05298"
5998,"Run","0.05298","0.05391"
5999,"Run","0.05391","0.05475"
6000,"Run","0.05475","0.05564"
6001,"Run","0.05564","0.05653"
6002,"Run","0.05653","0.05741"
6003,"Run","0.05741","0.05830"
6004,"Run","0.05830","0.05923"
6005,"Run","0.05923","0.06016"
6006,"Run","0.06016","0.06109"
6007,"Run","0.06109","0.06198"
6008,"Run","0.06198","0.06282"
6009,"Run","0.06282","0.06371"
6010,"Run","0.06371","0.06464"
6011,"Run","0.06464","0.06557"
6012,"Run","0.06557","0.06646"
6013,"Run","0.06646","0.06739"
6014,"Run","0.06739","0.06827"
6015,"Run","0.06827","0.06921"
6016,"Run","0.06921","0.07014"
6017,"Run","0.07014","0.07102"
6018,"Run","0.07102","0.07195"
6019,"Run","0.07195","0.07289"
6020,"Run","0.07289","0.07377"
6021,"Run","0.07377","0.07470"
6022,"Run","0.07470","0.07559"
6023,"Run","0.07559","0.07648"
6024,"Run","0.07648","0.07736"
6025,"Run","0.07736","0.07843"
5577,"Run","0.07843","0.07931"
5578,"Run","0.07931","0.08020"
5579,"Run","0.08020","0.08109"
5580,"Run","0.08109","0.08197"
5581,"Run","0.08197","0.08290"
5582,"Run","0.08290","0.08379"
5583,"Run","0.08379","0.08468"
5584,"Run","0.08468","0.08556"
5585,"Run","0.08556","0.08645"
5586,"Run","0.08645","0.08734"
5587,"Run","0.08734","0.08822"
5588,"Run","0.08822","0.08911"
5589,"Run","0.08911","0.09004"
5590,"Run","0.09004","0.09097"
5591,"Run","0.09097","0.09199"
5592,"Run","0.09199","0.09288"
5593,"Run","0.09288","0.09372"
5594,"Run","0.09372","0.09461"
5595,"Run","0.09461","0.09554"
5596,"Run","0.09554","0.09665"
5597,"Run","0.09665","0.09780"
5598,"Run","0.09780","0.09873"
5599,"Run","0.09873","0.09962"
5600,"Run","0.09962","0.10073"
5601,"Run","0.10073","0.10170"
5602,"Run","0.10170","0.10286"
5603,"Run","0.10286","0.10401"
5604,"Run","0.10401","0.10538"
5605,"Run","0.10538","0.10636"
5606,"Run","0.10636","0.10716"
5607,"Run","0.10716","0.10813"
5608,"Run","0.10813","0.10906"
5609,"Run","0.10906","0.10990"
5610,"Run","0.10990","0.11066"
5611,"Run","0.11066","0.11150"
5612,"Run","0.11150","0.11252"
5613,"Run","0.11252","0.11358"
5614,"Run","0.11358","0.11447"
5615,"Run","0.11447","0.11540"
5616,"Run","0.11540","0.11629"
5617,"Run","0.11629","0.11713"
5618,"Run","0.11713","0.11828"
5619,"Run","0.11828","0.11970"
5620,"Run","0.11970","0.12046"
5621,"Run","0.12046","0.12121"
5622,"Run","0.12121","0.12241"
5623,"Run","0.12241","0.12316"
5624,"Run","0.12316","0.12422"
5625,"Run","0.12422","0.12502"
5626,"Run","0.12502","0.12609"
5627,"Run","0.12609","0.12737"
5628,"Run","0.12737","0.12852"
5629,"Run","0.12852","0.12928"
5630,"Run","0.12928","0.13016"
5631,"Run","0.13016","0.13149"
5632,"Run","0.13149","0.13251"
5633,"Run","0.13251","0.13345"
5634,"Run","0.13345","0.13424"
5635,"Run","0.13424","0.13540"
5636,"Run","0.13540","0.13668"
5637,"Run","0.13668","0.13810"
5638,"Run","0.13810","0.13925"
5639,"Run","0.13925","0.14010"
5640,"Run","0.14010","0.14107"
5641,"Run","0.14107","0.14200"
5642,"Run","0.14200","0.14293"
5643,"Run","0.14293","0.14409"
5644,"Run","0.14409","0.14497"
5645,"Run","0.14497","0.14590"
5646,"Run","0.14590","0.14697"
5647,"Run","0.14697","0.14794"
5648,"Run","0.14794","0.14883"
5649,"Run","0.14883","0.14976"
5650,"Run","0.14976","0.15074"
5651,"Run","0.15074","0.15158"
5652,"Run","0.15158","0.15238"
5653,"Run","0.15238","0.15317"
5654,"Run","0.15317","0.15437"
5655,"Run","0.15437","0.15552"
5656,"Run","0.15552","0.15654"
5657,"Run","0.15654","0.15774"
5658,"Run","0.15774","0.15863"
5659,"Run","0.15863","0.15965"
5660,"Run","0.15965","0.16049"
5661,"Run","0.16049","0.16169"
5662,"Run","0.16169","0.16271"
5663,"Run","0.16271","0.16377"
5664,"Run","0.16377","0.16475"
5665,"Run","0.16475","0.16572"
5666,"Run","0.16572","0.16656"
5667,"Run","0.16656","0.16763"
5668,"Run","0.16763","0.16869"
5669,"Run","0.16869","0.16962"
5670,"Run","0.16962","0.17046"
5671,"Run","0.17046","0.17140"
5672,"Run","0.17140","0.17228"
5673,"Run","0.17228","0.17335"
5674,"Run","0.17335","0.17441"
5675,"Run","0.17441","0.17530"
5676,"Run","0.17530","0.17632"
5677,"Run","0.17632","0.17725"
5678,"Run","0.17725","0.17836"
5679,"Run","0.17836","0.17929"
5680,"Run","0.17929","0.18022"
5681,"Run","0.18022","0.18128"
5682,"Run","0.18128","0.18217"
5683,"Run","0.18217","0.18323"
5684,"Run","0.18323","0.18416"
5685,"Run","0.18416","0.18514"
5686,"Run","0.18514","0.18598"
5687,"Run","0.18598","0.18696"
5688,"Run","0.18696","0.18802"
5689,"Run","0.18802","0.18891"
5690,"Run","0.18891","0.18988"
5691,"Run","0.18988","0.19095"
5692,"Run","0.19095","0.19197"
5693,"Run","0.19197","0.19299"
5694,"Run","0.19299","0.19405"
5695,"Run","0.19405","0.19516"
5696,"Run","0.19516","0.19622"
5697,"Run","0.19622","0.19729"
5698,"Run","0.19729","0.19822"
5699,"Run","0.19822","0.19910"
5700,"Run","0.19910","0.20008"
5701,"Run","0.20008","0.20110"
5702,"Run","0.20110","0.20212"
5703,"Run","0.20212","0.20309"
5704,"Run","0.20309","0.20398"
5705,"Run","0.20398","0.20496"
5706,"Run","0.20496","0.20593"
5707,"Run","0.20593","0.20686"
5708,"Run","0.20686","0.20788"
5709,"Run","0.20788","0.20886"
5710,"Run","0.20886","0.20983"
5711,"Run","0.20983","0.21076"
5712,"Run","0.21076","0.21178"
5713,"Run","0.21178","0.21276"
5714,"Run","0.21276","0.21382"
5715,"Run","0.21382","0.21484"
5716,"Run","0.21484","0.21577"
5717,"Run","0.21577","0.21679"
5718,"Run","0.21679","0.21772"
5719,"Run","0.21772","0.21879"
5720,"Run","0.21879","0.21981"
5721,"Run","0.21981","0.22083"
5722,"Run","0.22083","0.22185"
5723,"Run","0.22185","0.22300"
5724,"Run","0.22300","0.22406"
5725,"Run","0.22406","0.22504"
5726,"Run","0.22504","0.22602"
5727,"Run","0.22602","0.22699"
5728,"Run","0.22699","0.22792"
5729,"Run","0.22792","0.22890"
5730,"Run","0.22890","0.22987"
5731,"Run","0.22987","0.23085"
5732,"Run","0.23085","0.23178"
5733,"Run","0.23178","0.23275"
5734,"Run","0.23275","0.23373"
5735,"Run","0.23373","0.23470"
5736,"Run","0.23470","0.23577"
5737,"Run","0.23577","0.23674"
5738,"Run","0.23674","0.23772"
5739,"Run","0.23772","0.23874"
5740,"Run","0.23874","0.23976"
5741,"Run","0.23976","0.24073"
5742,"Run","0.24073","0.24175"
5743,"Run","0.24175","0.24268"
5744,"Run","0.24268","0.24362"
5745,"Run","0.24362","0.24450"
5746,"Run","0.24450","0.24552"
5747,"Run","0.24552","0.24650"
5748,"Run","0.24650","0.24756"
5749,"Run","0.24756","0.24858"
5750,"Run","0.24858","0.24956"
5751,"Run","0.24956","0.25058"
5752,"Run","0.25058","0.25164"
5753,"Run","0.25164","0.25279"
5754,"Run","0.25279","0.25381"
5755,"Run","0.25381","0.25483"
5756,"Run","0.25483","0.25567"
5757,"Run","0.25567","0.25652"
5758,"Run","0.25652","0.25727"
5759,"Run","0.25727","0.25802"
5760,"Run","0.25802","0.25882"
5761,"Run","0.25882","0.25966"
5762,"Run","0.25966","0.26060"
5763,"Run","0.26060","0.26144"
5764,"Run","0.26144","0.26228"
5765,"Run","0.26228","0.26308"
5766,"Run","0.26308","0.26397"
5767,"Run","0.26397","0.26481"
5768,"Run","0.26481","0.26547"
5769,"Run","0.26547","0.26623"
5770,"Run","0.26623","0.26694"
5771,"Run","0.26694","0.26769"
5772,"Run","0.26769","0.26844"
5773,"Run","0.26844","0.26929"
5774,"Run","0.26929","0.27004"
5775,"Run","0.27004","0.27088"
5776,"Run","0.27088","0.27172"
5777,"Run","0.27172","0.27243"
5778,"Run","0.27243","0.27323"
5779,"Run","0.27323","0.27416"
5780,"Run","0.27416","0.27496"
5781,"Run","0.27496","0.27585"
5782,"Run","0.27585","0.27669"
5783,"Run","0.27669","0.27749"
5784,"Run","0.27749","0.27833"
5785,"Run","0.27833","0.27908"
5786,"Run","0.27908","0.27979"
5787,"Run","0.27979","0.28059"
5788,"Run","0.28059","0.28148"
5789,"Run","0.28148","0.28236"
5790,"Run","0.28236","0.28325"
5791,"Run","0.28325","0.28409"
5792,"Run","0.28409","0.28489"
5793,"Run","0.28489","0.28564"
5794,"Run","0.28564","0.28640"
5795,"Run","0.28640","0.28724"
5796,"Run","0.28724","0.28799"
5797,"Run","0.28799","0.28884"
5798,"Run","0.28884","0.28963"
5799,"Run","0.28963","0.29043"
5800,"Run","0.29043","0.29114"
5801,"Run","0.29114","0.29185"
5802,"Run","0.29185","0.29256"
5803,"Run","0.29256","0.29340"
5804,"Run","0.29340","0.29456"
5805,"Run","0.29456","0.29553"
5806,"Run","0.29553","0.29637"
5807,"Run","0.29637","0.29713"
5808,"Run","0.29713","0.29788"
5809,"Run","0.29788","0.29877"
5810,"Run","0.29877","0.29965"
5811,"Run","0.29965","0.30045"
5812,"Run","0.30045","0.30143"
5813,"Run","0.30143","0.30236"
5814,"Run","0.30236","0.30311"
5815,"Run","0.30311","0.30404"
5816,"Run","0.30404","0.30493"
5817,"Run","0.30493","0.30564"
5818,"Run","0.30564","0.30648"
5819,"Run","0.30648","0.30724"
5820,"Run","0.30724","0.30817"
5821,"Run","0.30817","0.30892"
5822,"Run","0.30892","0.30990"
5823,"Run","0.30990","0.31065"
5824,"Run","0.31065","0.31154"
5825,"Run","0.31154","0.31233"
5826,"Run","0.31233","0.31304"
5827,"Run","0.31304","0.31393"
5828,"Run","0.31393","0.31468"
5829,"Run","0.31468","0.31553"
5830,"Run","0.31553","0.31610"
5831,"Run","0.31610","0.31699"
5832,"Run","0.31699","0.31774"
5833,"Run","0.31774","0.31867"
5834,"Run","0.31867","0.31947"
5835,"Run","0.31947","0.32023"
5836,"Run","0.32023","0.32093"
5837,"Run","0.32093","0.32164"
5838,"Run","0.32164","0.32240"
5839,"Run","0.32240","0.32315"
5840,"Run","0.32315","0.32390"
5841,"Run","0.32390","0.32466"
5842,"Run","0.32466","0.32528"
5843,"Run","0.32528","0.32608"
5844,"Run","0.32608","0.32692"
5845,"Run","0.32692","0.32776"
5846,"Run","0.32776","0.32865"
5847,"Run","0.32865","0.32949"
5848,"Run","0.32949","0.33038"
5849,"Run","0.33038","0.33122"
5850,"Run","0.33122","0.33211"
5851,"Run","0.33211","0.33295"
5852,"Run","0.33295","0.33384"
5853,"Run","0.33384","0.33472"
5854,"Run","0.33472","0.33565"
5855,"Run","0.33565","0.33663"
5856,"Run","0.33663","0.33747"
5857,"Run","0.33747","0.33831"
5858,"Run","0.33831","0.33916"
5859,"Run","0.33916","0.34000"
5860,"Run","0.34000","0.34084"
5861,"Run","0.34084","0.34168"
5862,"Run","0.34168","0.34248"
5863,"Run","0.34248","0.34332"
5864,"Run","0.34332","0.34417"
5865,"Run","0.34417","0.34501"
5866,"Run","0.34501","0.34581"
5867,"Run","0.34581","0.34665"
5868,"Run","0.34665","0.34736"
5869,"Run","0.34736","0.34807"
5870,"Run","0.34807","0.34887"
5871,"Run","0.34887","0.34966"
5872,"Run","0.34966","0.35055"
5873,"Run","0.35055","0.35139"
5874,"Run","0.35139","0.35223"
5875,"Run","0.35223","0.35317"
5876,"Run","0.35317","0.35405"
5877,"Run","0.35405","0.35489"
5878,"Run","0.35489","0.35578"
5879,"Run","0.35578","0.35671"
5880,"Run","0.35671","0.35755"
5881,"Run","0.35755","0.35844"
5882,"Run","0.35844","0.35933"
5883,"Run","0.35933","0.36017"
5884,"Run","0.36017","0.36106"
5885,"Run","0.36106","0.36190"
5886,"Run","0.36190","0.36274"
5887,"Run","0.36274","0.36363"
